Pop/GDP,Ind/Tran/Build,AGLU,Fossil,Energy,CCS,LT Price,LUC Price,ST Price,Average Global Cost (%GDP),2100 Forcing
1,2,3,1,0,0,1,1,1,0.008445677,4.31374
2,2,3,1,0,0,1,1,1,0.01073198,3.9729
3,2,3,1,0,0,1,1,1,0.008056237,3.98261
4,2,3,1,0,0,1,1,1,0.006212692,5.17929
0,3,3,1,0,0,1,1,1,0.007811041,4.47856
1,3,3,1,0,0,1,1,1,0.008235842,4.30749
2,3,3,1,0,0,1,1,1,0.01059586,3.97101
3,3,3,1,0,0,1,1,1,0.007825334,3.97111
4,3,3,1,0,0,1,1,1,0.006060725,5.16824
0,4,3,1,0,0,1,1,1,0.007098601,4.49254
1,4,3,1,0,0,1,1,1,0.007719582,4.35586
2,4,3,1,0,0,1,1,1,0.010334272,3.99204
3,4,3,1,0,0,1,1,1,0.007777891,4.01939
4,4,3,1,0,0,1,1,1,0.005258981,5.17214
0,0,4,1,0,0,1,1,1,0.006406011,3.93816
1,0,4,1,0,0,1,1,1,0.00707886,3.88005
2,0,4,1,0,0,1,1,1,0.009994484,3.70716
3,0,4,1,0,0,1,1,1,0.007264097,3.63767
4,0,4,1,0,0,1,1,1,0.004637814,4.37505
0,1,4,1,0,0,1,1,1,0.007440324,4.39441
1,1,4,1,0,0,1,1,1,0.008025846,4.25524
2,1,4,1,0,0,1,1,1,0.010757844,3.92602
3,1,4,1,0,0,1,1,1,0.008047266,3.9244
4,1,4,1,0,0,1,1,1,0.005516818,5.04194
0,2,4,1,0,0,1,1,1,0.008207936,4.44202
1,2,4,1,0,0,1,1,1,0.008669622,4.26557
2,2,4,1,0,0,1,1,1,0.011123194,3.93347
3,2,4,1,0,0,1,1,1,0.008386718,3.9314
4,2,4,1,0,0,1,1,1,0.006291545,5.11578
0,3,4,1,0,0,1,1,1,0.008011255,4.42446
1,3,4,1,0,0,1,1,1,0.008460614,4.25932
2,3,4,1,0,0,1,1,1,0.010993226,3.9318
3,3,4,1,0,0,1,1,1,0.008160649,3.92173
4,3,4,1,0,0,1,1,1,0.006144775,5.10413
0,4,4,1,0,0,1,1,1,0.007329317,4.44348
1,4,4,1,0,0,1,1,1,0.007981457,4.30463
2,4,4,1,0,0,1,1,1,0.010757521,3.95264
3,4,4,1,0,0,1,1,1,0.008121556,3.97079
4,4,4,1,0,0,1,1,1,0.005399268,5.09997
0,0,0,2,0,0,1,1,1,0.006498241,3.61851
1,0,0,2,0,0,1,1,1,0.007167759,3.60174
2,0,0,2,0,0,1,1,1,0.010132572,3.48049
3,0,0,2,0,0,1,1,1,0.007405578,3.36942
4,0,0,2,0,0,1,1,1,0.004699932,4.02136
0,1,0,2,0,0,1,1,1,0.007507867,4.0695
1,1,0,2,0,0,1,1,1,0.00810612,3.97007
2,1,0,2,0,0,1,1,1,0.0109145,3.69621
3,1,0,2,0,0,1,1,1,0.008166163,3.65318
4,1,0,2,0,0,1,1,1,0.005578561,4.67473
0,2,0,2,0,0,1,1,1,0.008256465,4.1042
1,2,0,2,0,0,1,1,1,0.008734929,3.97824
2,2,0,2,0,0,1,1,1,0.011274031,3.70199
3,2,0,2,0,0,1,1,1,0.008501126,3.65903
0,3,0,2,0,0,1,1,1,0.008061071,4.09277
1,3,0,2,0,0,1,1,1,0.008527587,3.97397
2,3,0,2,0,0,1,1,1,0.01114325,3.70109
3,3,0,2,0,0,1,1,1,0.00827679,3.65054
4,3,0,2,0,0,1,1,1,0.006173399,4.73884
0,4,0,2,0,0,1,1,1,0.007391129,4.11812
1,4,0,2,0,0,1,1,1,0.008057568,4.01856
2,4,0,2,0,0,1,1,1,0.010907956,3.72303
3,4,0,2,0,0,1,1,1,0.008232751,3.69863
4,4,0,2,0,0,1,1,1,0.005453711,4.73214
0,0,1,2,0,0,1,1,1,0.006140742,3.96808
1,0,1,2,0,0,1,1,1,0.006748877,3.92212
2,0,1,2,0,0,1,1,1,0.009454722,3.75157
3,0,1,2,0,0,1,1,1,0.00691333,3.66628
4,0,1,2,0,0,1,1,1,0.004459537,4.40031
0,1,1,2,0,0,1,1,1,0.007151825,4.41579
1,1,1,2,0,0,1,1,1,0.007676418,4.29091
2,1,1,2,0,0,1,1,1,0.010208632,3.96888
3,1,1,2,0,0,1,1,1,0.007636009,3.95411
4,1,1,2,0,0,1,1,1,0.005342714,5.05275
0,2,1,2,0,0,1,1,1,0.007930241,4.46005
1,2,1,2,0,0,1,1,1,0.008342605,4.29497
2,2,1,2,0,0,1,1,1,0.010596172,3.97448
3,2,1,2,0,0,1,1,1,0.007982452,3.95992
4,2,1,2,0,0,1,1,1,0.006136759,5.11797
0,3,1,2,0,0,1,1,1,0.007736942,4.44536
1,3,1,2,0,0,1,1,1,0.008136187,4.28974
2,3,1,2,0,0,1,1,1,0.010462218,3.97297
3,3,1,2,0,0,1,1,1,0.007755223,3.95043
4,3,1,2,0,0,1,1,1,0.005986354,5.10887
0,4,1,2,0,0,1,1,1,0.007021266,4.46526
2,4,1,2,0,0,1,1,1,0.01019024,3.99486
3,4,1,2,0,0,1,1,1,0.00769842,3.99828
4,4,1,2,0,0,1,1,1,0.005202095,5.10965
0,0,2,2,0,0,1,1,1,0.005786898,4.50926
1,0,2,2,0,0,1,1,1,0.006422083,4.32312
2,0,2,2,0,0,1,1,1,0.008977988,4.03407
3,0,2,2,0,0,1,1,1,0.006408364,4.06003
4,0,2,2,0,0,1,1,1,0.004333702,4.9919
0,1,2,2,0,0,1,1,1,0.006859418,4.95512
1,1,2,2,0,0,1,1,1,0.007425077,4.68509
2,1,2,2,0,0,1,1,1,0.009801443,4.24882
3,1,2,2,0,0,1,1,1,0.007178013,4.34369
4,1,2,2,0,0,1,1,1,0.005282427,5.63917
0,2,2,2,0,0,1,1,1,0.007673823,4.99288
1,2,2,2,0,0,1,1,1,0.008144494,4.68924
2,2,2,2,0,0,1,1,1,0.010226609,4.25385
3,2,2,2,0,0,1,1,1,0.007552741,4.35021
4,2,2,2,0,0,1,1,1,0.006119045,5.68598
0,3,2,2,0,0,1,1,1,0.007483131,4.9772
1,3,2,2,0,0,1,1,1,0.007937935,4.68226
2,3,2,2,0,0,1,1,1,0.010093725,4.27897
3,3,2,2,0,0,1,1,1,0.007314173,4.34008
4,3,2,2,0,0,1,1,1,0.005972362,5.67621
0,4,2,2,0,0,1,1,1,0.006701982,4.99883
1,4,2,2,0,0,1,1,1,0.007339879,4.73512
2,4,2,2,0,0,1,1,1,0.009765331,4.27454
3,4,2,2,0,0,1,1,1,0.007231433,4.38718
4,4,2,2,0,0,1,1,1,0.005116625,5.69737
0,0,3,2,0,0,1,1,1,0.006133607,3.93085
1,0,3,2,0,0,1,1,1,0.006757587,3.88117
2,0,3,2,0,0,1,1,1,0.009502503,3.70569
3,0,3,2,0,0,1,1,1,0.006914104,3.63885
4,0,3,2,0,0,1,1,1,0.004449701,4.37797
0,1,3,2,0,0,1,1,1,0.007142933,4.37809
1,1,3,2,0,0,1,1,1,0.007683872,4.24997
2,1,3,2,0,0,1,1,1,0.010249949,3.92336
3,1,3,2,0,0,1,1,1,0.00763631,3.9267
4,1,3,2,0,0,1,1,1,0.005332391,5.02993
0,2,3,2,0,0,1,1,1,0.007919279,4.42227
1,2,3,2,0,0,1,1,1,0.008347687,4.2541
2,2,3,2,0,0,1,1,1,0.010632988,3.92904
3,2,3,2,0,0,1,1,1,0.00798173,3.93258
4,2,3,2,0,0,1,1,1,0.006127204,5.09481
0,3,3,2,0,0,1,1,1,0.007725761,4.40758
1,3,3,2,0,0,1,1,1,0.008140878,4.24887
2,3,3,2,0,0,1,1,1,0.010499185,3.92755
3,3,3,2,0,0,1,1,1,0.007754841,3.92306
0,4,3,2,0,0,1,1,1,0.007013126,4.42757
1,4,3,2,0,0,1,1,1,0.007620268,4.2986
2,4,3,2,0,0,1,1,1,0.01023353,3.94935
3,4,3,2,0,0,1,1,1,0.007699006,3.97082
4,4,3,2,0,0,1,1,1,0.005191367,5.08683
0,0,4,2,0,0,1,1,1,0.006350045,3.88124
1,0,4,2,0,0,1,1,1,0.007013217,3.83132
2,0,4,2,0,0,1,1,1,0.009917815,3.66725
3,0,4,2,0,0,1,1,1,0.007211184,3.5935
4,0,4,2,0,0,1,1,1,0.004590901,4.30438
0,1,4,2,0,0,1,1,1,0.007368045,4.32973
1,1,4,2,0,0,1,1,1,0.007941764,4.19815
2,1,4,2,0,0,1,1,1,0.01067066,3.8835
3,1,4,2,0,0,1,1,1,0.007980441,3.87664
4,1,4,2,0,0,1,1,1,0.005457294,4.95751
0,2,4,2,0,0,1,1,1,0.008124514,4.36572
1,2,4,2,0,0,1,1,1,0.008577176,4.20494
2,2,4,2,0,0,1,1,1,0.011031658,3.89008
3,2,4,2,0,0,1,1,1,0.008317106,3.88241
4,2,4,2,0,0,1,1,1,0.00621907,5.02951
0,3,4,2,0,0,1,1,1,0.007929788,4.3504
1,3,4,2,0,0,1,1,1,0.008371736,4.20018
2,3,4,2,0,0,1,1,1,0.010904239,3.88838
3,3,4,2,0,0,1,1,1,0.00809357,3.87377
4,3,4,2,0,0,1,1,1,0.006072126,5.01856
0,4,4,2,0,0,1,1,1,0.007246897,4.37843
1,4,4,2,0,0,1,1,1,0.007888235,4.24678
2,4,4,2,0,0,1,1,1,0.010665027,3.91008
3,4,4,2,0,0,1,1,1,0.008044521,3.92174
4,4,4,2,0,0,1,1,1,0.005330797,5.01527
0,0,0,0,1,0,1,1,1,0.006939322,3.52955
1,0,0,0,1,0,1,1,1,0.00757301,3.52224
2,0,0,0,1,0,1,1,1,0.010587519,3.39877
3,0,0,0,1,0,1,1,1,0.007867963,3.27347
4,0,0,0,1,0,1,1,1,0.00495585,3.96983
0,1,0,0,1,0,1,1,1,0.007918713,4.00106
1,1,0,0,1,0,1,1,1,0.008467073,3.90745
2,1,0,0,1,0,1,1,1,0.011288724,3.62191
3,1,0,0,1,0,1,1,1,0.008550176,3.57179
4,1,0,0,1,0,1,1,1,0.005833974,4.67694
0,2,0,0,1,0,1,1,1,0.008725667,4.06468
1,2,0,0,1,0,1,1,1,0.00914634,3.92266
2,2,0,0,1,0,1,1,1,0.011659692,3.62819
3,2,0,0,1,0,1,1,1,0.00888376,3.58213
4,2,0,0,1,0,1,1,1,0.006667146,4.73604
0,3,0,0,1,0,1,1,1,0.008536009,4.04285
1,3,0,0,1,0,1,1,1,0.008938177,3.91208
2,3,0,0,1,0,1,1,1,0.01152661,3.62638
3,3,0,0,1,0,1,1,1,0.008658672,3.57001
4,3,0,0,1,0,1,1,1,0.006524804,4.71965
0,4,0,0,1,0,1,1,1,0.007802617,4.05176
1,4,0,0,1,0,1,1,1,0.008420252,3.96141
2,4,0,0,1,0,1,1,1,0.01128703,3.65002
3,4,0,0,1,0,1,1,1,0.008630702,3.6186
4,4,0,0,1,0,1,1,1,0.005711901,4.73489
0,0,1,0,1,0,1,1,1,0.006369008,3.93162
1,0,1,0,1,0,1,1,1,0.006970961,3.88941
2,0,1,0,1,0,1,1,1,0.009654456,3.71278
3,0,1,0,1,0,1,1,1,0.007098534,3.62455
4,0,1,0,1,0,1,1,1,0.004637285,4.39645
0,1,1,0,1,0,1,1,1,0.007399686,4.40373
1,1,1,0,1,0,1,1,1,0.007933458,4.26827
2,1,1,0,1,0,1,1,1,0.010431893,3.93083
3,1,1,0,1,0,1,1,1,0.007815901,3.91902
4,1,1,0,1,0,1,1,1,0.005575815,5.08479
0,2,1,0,1,0,1,1,1,0.008241309,4.45992
1,2,1,0,1,0,1,1,1,0.008655667,4.27936
2,2,1,0,1,0,1,1,1,0.010839581,3.93698
3,2,1,0,1,0,1,1,1,0.008174807,3.92905
4,2,1,0,1,0,1,1,1,0.00646332,5.12662
0,3,1,0,1,0,1,1,1,0.008055375,4.43979
1,3,1,0,1,0,1,1,1,0.008447656,4.26841
2,3,1,0,1,0,1,1,1,0.010702487,3.93474
3,3,1,0,1,0,1,1,1,0.007938888,3.91682
4,3,1,0,1,0,1,1,1,0.006317775,5.11071
0,4,1,0,1,0,1,1,1,0.007265018,4.45233
1,4,1,0,1,0,1,1,1,0.007872306,4.32028
2,4,1,0,1,0,1,1,1,0.010415933,3.95832
3,4,1,0,1,0,1,1,1,0.007891098,3.9656
4,4,1,0,1,0,1,1,1,0.005419449,5.15212
0,0,2,0,1,0,1,1,1,0.00595356,4.51296
1,0,2,0,1,0,1,1,1,0.006602785,4.32415
2,0,2,0,1,0,1,1,1,0.009231064,4.022
3,0,2,0,1,0,1,1,1,0.006531616,4.05082
4,0,2,0,1,0,1,1,1,0.004479096,5.03809
0,1,2,0,1,0,1,1,1,0.00705387,4.98283
1,1,2,0,1,0,1,1,1,0.007634282,4.69538
2,1,2,0,1,0,1,1,1,0.009818179,4.25081
3,1,2,0,1,0,1,1,1,0.007324377,4.34242
4,1,2,0,1,0,1,1,1,0.005470618,5.70042
0,2,2,0,1,0,1,1,1,0.007945144,5.02698
1,2,2,0,1,0,1,1,1,0.008399171,4.71727
2,2,2,0,1,0,1,1,1,0.010398653,4.49218
3,2,2,0,1,0,1,1,1,0.007708517,4.35069
4,2,2,0,1,0,1,1,1,0.006378109,5.73331
0,3,2,0,1,0,1,1,1,0.007758666,5.0066
1,3,2,0,1,0,1,1,1,0.008193978,4.70416
2,3,2,0,1,0,1,1,1,0.01022688,4.24068
3,3,2,0,1,0,1,1,1,0.007461975,4.33946
4,3,2,0,1,0,1,1,1,0.006244178,5.71501
0,4,2,0,1,0,1,1,1,0.006910036,5.03113
1,4,2,0,1,0,1,1,1,0.007555814,4.74782
2,4,2,0,1,0,1,1,1,0.00993225,4.26546
3,4,2,0,1,0,1,1,1,0.007392273,4.38859
4,4,2,0,1,0,1,1,1,0.005299502,5.76952
0,0,3,0,1,0,1,1,1,0.006366776,3.89383
1,0,3,0,1,0,1,1,1,0.006986436,3.84579
2,0,3,0,1,0,1,1,1,0.009702485,3.66408
3,0,3,0,1,0,1,1,1,0.007107424,3.59421
4,0,3,0,1,0,1,1,1,0.00462779,4.37358
0,1,3,0,1,0,1,1,1,0.007395171,4.36445
1,1,3,0,1,0,1,1,1,0.007946631,4.22488
2,1,3,0,1,0,1,1,1,0.010470836,3.88265
3,1,3,0,1,0,1,1,1,0.007822192,3.89
4,1,3,0,1,0,1,1,1,0.005566322,5.06173
0,2,3,0,1,0,1,1,1,0.008234894,4.42075
1,2,3,0,1,0,1,1,1,0.008666388,4.23558
2,2,3,0,1,0,1,1,1,0.01087429,3.88878
3,2,3,0,1,0,1,1,1,0.008180159,3.8986
4,2,3,0,1,0,1,1,1,0.006454729,5.10309
0,3,3,0,1,0,1,1,1,0.008048723,4.40062
1,3,3,0,1,0,1,1,1,0.008457986,4.22516
2,3,3,0,1,0,1,1,1,0.010737409,3.88656
3,3,3,0,1,0,1,1,1,0.007944502,3.88719
4,3,3,0,1,0,1,1,1,0.00630913,5.08718
0,4,3,0,1,0,1,1,1,0.007261775,4.41261
1,4,3,0,1,0,1,1,1,0.007886191,4.27685
2,4,3,0,1,0,1,1,1,0.010456488,3.91013
3,4,3,0,1,0,1,1,1,0.007897641,3.93654
4,4,3,0,1,0,1,1,1,0.005410221,5.12913
1,0,4,0,1,0,1,1,1,0.007332882,3.76939
2,0,4,0,1,0,1,1,1,0.010245503,3.60186
3,0,4,0,1,0,1,1,1,0.007576586,3.51785
4,0,4,0,1,0,1,1,1,0.004802029,4.27512
0,1,4,0,1,0,1,1,1,0.007697361,4.28642
1,1,4,0,1,0,1,1,1,0.008244418,4.1532
2,1,4,0,1,0,1,1,1,0.010957361,3.823
3,1,4,0,1,0,1,1,1,0.008261346,3.81375
4,1,4,0,1,0,1,1,1,0.005696065,4.97302
0,2,4,0,1,0,1,1,1,0.008520268,4.34588
1,2,4,0,1,0,1,1,1,0.008937197,4.16518
2,2,4,0,1,0,1,1,1,0.011337262,3.82902
3,2,4,0,1,0,1,1,1,0.00860046,3.82274
4,2,4,0,1,0,1,1,1,0.006552592,5.02237
0,3,4,0,1,0,1,1,1,0.00833123,4.32431
1,3,4,0,1,0,1,1,1,0.008729139,4.15482
2,3,4,0,1,0,1,1,1,0.011203363,3.82716
3,3,4,0,1,0,1,1,1,0.008372727,3.81009
4,3,4,0,1,0,1,1,1,0.006408383,5.00609
0,4,4,0,1,0,1,1,1,0.007575275,4.33442
1,4,4,0,1,0,1,1,1,0.008192954,4.20478
2,4,4,0,1,0,1,1,1,0.010953044,3.85071
3,4,4,0,1,0,1,1,1,0.008340882,3.86081
4,4,4,0,1,0,1,1,1,0.005564072,5.03384
0,0,0,1,1,0,1,1,1,0.006846468,3.45478
1,0,0,1,1,0,1,1,1,0.007469178,3.45631
2,0,0,1,1,0,1,1,1,0.010474023,3.34704
3,0,0,1,1,0,1,1,1,0.007787689,3.21357
4,0,0,1,1,0,1,1,1,0.004882323,3.87679
0,1,0,1,1,0,1,1,1,0.007800808,3.91393
1,1,0,1,1,0,1,1,1,0.00833447,3.83478
2,1,0,1,1,0,1,1,1,0.01115607,3.56798
3,1,0,1,1,0,1,1,1,0.008450906,3.51058
4,1,0,1,1,0,1,1,1,0.00574491,4.55845
0,2,0,1,1,0,1,1,1,0.008595009,3.95805
1,2,0,1,1,0,1,1,1,0.008999079,3.83779
2,2,0,1,1,0,1,1,1,0.011520809,3.57189
3,2,0,1,1,0,1,1,1,0.008781899,3.51659
4,2,0,1,1,0,1,1,1,0.006555789,4.61655
0,3,0,1,1,0,1,1,1,0.008406253,3.94177
1,3,0,1,1,0,1,1,1,0.008795668,3.83143
2,3,0,1,1,0,1,1,1,0.011390354,3.57092
3,3,0,1,1,0,1,1,1,0.008559424,3.50728
4,3,0,1,1,0,1,1,1,0.006410293,4.60314
0,4,0,1,1,0,1,1,1,0.007671421,3.9706
1,4,0,1,1,0,1,1,1,0.008273644,3.88659
2,4,0,1,1,0,1,1,1,0.011145591,3.59466
3,4,0,1,1,0,1,1,1,0.008518591,3.5567
4,4,0,1,1,0,1,1,1,0.005602591,4.61874
0,0,1,1,1,0,1,1,1,0.006272142,3.86006
1,0,1,1,1,0,1,1,1,0.006855994,3.82255
2,0,1,1,1,0,1,1,1,0.009527655,3.66143
3,0,1,1,1,0,1,1,1,0.007014412,3.56944
4,0,1,1,1,0,1,1,1,0.004557701,4.30009
0,1,1,1,1,0,1,1,1,0.007272672,4.31365
1,1,1,1,1,0,1,1,1,0.007789686,4.19435
2,1,1,1,1,0,1,1,1,0.010281182,3.8777
3,1,1,1,1,0,1,1,1,0.007708757,3.85764
4,1,1,1,1,0,1,1,1,0.00546691,4.97627
0,2,1,1,1,0,1,1,1,0.00810805,4.36043
1,2,1,1,1,0,1,1,1,0.008495351,4.1939
2,2,1,1,1,0,1,1,1,0.010681737,3.88047
3,2,1,1,1,0,1,1,1,0.008062694,3.86387
4,2,1,1,1,0,1,1,1,0.006329433,5.01375
0,3,1,1,1,0,1,1,1,0.007919531,4.34367
1,3,1,1,1,0,1,1,1,0.008291687,4.18588
2,3,1,1,1,0,1,1,1,0.010547493,3.87935
3,3,1,1,1,0,1,1,1,0.007829894,3.85439
4,3,1,1,1,0,1,1,1,0.006185802,5.00092
0,4,1,1,1,0,1,1,1,0.007128405,4.36586
1,4,1,1,1,0,1,1,1,0.007715636,4.24651
3,4,1,1,1,0,1,1,1,0.007770269,3.90303
4,4,1,1,1,0,1,1,1,0.005305013,5.03706
0,0,2,1,1,0,1,1,1,0.005844023,4.44091
1,0,2,1,1,0,1,1,1,0.006476267,4.25765
2,0,2,1,1,0,1,1,1,0.008977779,3.97162
3,0,2,1,1,0,1,1,1,0.006432849,3.99665
4,0,2,1,1,0,1,1,1,0.004392449,4.9509
0,1,2,1,1,0,1,1,1,0.006926199,4.89526
1,1,2,1,1,0,1,1,1,0.007480198,4.62577
2,1,2,1,1,0,1,1,1,0.009798676,4.18422
3,1,2,1,1,0,1,1,1,0.007203965,4.28126
4,1,2,1,1,0,1,1,1,0.005354356,5.59635
0,2,2,1,1,0,1,1,1,0.007793471,4.92903
1,2,2,1,1,0,1,1,1,0.008230997,4.62826
2,2,2,1,1,0,1,1,1,0.010229464,4.44109
3,2,2,1,1,0,1,1,1,0.007582868,4.287
4,2,2,1,1,0,1,1,1,0.006253992,5.62082
0,3,2,1,1,0,1,1,1,0.007606671,4.912
1,3,2,1,1,0,1,1,1,0.008027768,4.61813
3,3,2,1,1,0,1,1,1,0.007340791,4.27748
4,3,2,1,1,0,1,1,1,0.006116248,5.60716
0,4,2,1,1,0,1,1,1,0.006759793,4.94016
1,4,2,1,1,0,1,1,1,0.007388606,4.67489
2,4,2,1,1,0,1,1,1,0.009758893,4.21168
3,4,2,1,1,0,1,1,1,0.007257528,4.32617
4,4,2,1,1,0,1,1,1,0.00517818,5.66569
0,0,3,1,1,0,1,1,1,0.006270284,3.82081
1,0,3,1,1,0,1,1,1,0.006872022,3.77887
2,0,3,1,1,0,1,1,1,0.009577755,3.61265
3,0,3,1,1,0,1,1,1,0.007023851,3.54016
4,0,3,1,1,0,1,1,1,0.004548188,4.27719
0,1,3,1,1,0,1,1,1,0.007268576,4.27419
1,1,3,1,1,0,1,1,1,0.007803369,4.15087
2,1,3,1,1,0,1,1,1,0.010322509,3.82943
3,1,3,1,1,0,1,1,1,0.007715648,3.82856
4,1,3,1,1,0,1,1,1,0.005457426,4.9533
0,2,3,1,1,0,1,1,1,0.00810201,4.32114
1,2,3,1,1,0,1,1,1,0.008506841,4.15043
2,2,3,1,1,0,1,1,1,0.010718656,3.83228
3,2,3,1,1,0,1,1,1,0.008068644,3.83382
4,2,3,1,1,0,1,1,1,0.00632098,4.99028
0,3,3,1,1,0,1,1,1,0.007913189,4.30439
1,3,3,1,1,0,1,1,1,0.008302684,4.14238
2,3,3,1,1,0,1,1,1,0.010584634,3.83118
3,3,3,1,1,0,1,1,1,0.007836025,3.82535
4,3,3,1,1,0,1,1,1,0.006176949,4.9775
0,4,3,1,1,0,1,1,1,0.007125345,4.32633
1,4,3,1,1,0,1,1,1,0.007730061,4.20298
2,4,3,1,1,0,1,1,1,0.010298669,3.85702
3,4,3,1,1,0,1,1,1,0.007777511,3.87391
4,4,3,1,1,0,1,1,1,0.005295039,5.01404
0,0,4,1,1,0,1,1,1,0.006613227,3.73452
1,0,4,1,1,0,1,1,1,0.007227675,3.70288
2,0,4,1,1,0,1,1,1,0.010131144,3.54899
3,0,4,1,1,0,1,1,1,0.007495748,3.46194
4,0,4,1,1,0,1,1,1,0.004726992,4.1807
0,1,4,1,1,0,1,1,1,0.007577486,4.19785
1,1,4,1,1,0,1,1,1,0.008108868,4.07844
2,1,4,1,1,0,1,1,1,0.010822168,3.76933
3,1,4,1,1,0,1,1,1,0.00816149,3.75249
4,1,4,1,1,0,1,1,1,0.005596316,4.85827
0,2,4,1,1,0,1,1,1,0.00838597,4.24163
1,2,4,1,1,0,1,1,1,0.008786598,4.07955
2,2,4,1,1,0,1,1,1,0.011193962,3.77301
3,2,4,1,1,0,1,1,1,0.008497022,3.75889
4,2,4,1,1,0,1,1,1,0.006432819,4.90649
0,3,4,1,1,0,1,1,1,0.008196843,4.22279
1,3,4,1,1,0,1,1,1,0.008582373,4.07319
2,3,4,1,1,0,1,1,1,0.011063411,3.77198
3,3,4,1,1,0,1,1,1,0.008272333,3.74915
4,3,4,1,1,0,1,1,1,0.006292436,4.89252
0,4,4,1,1,0,1,1,1,0.007441598,4.2505
1,4,4,1,1,0,1,1,1,0.008043704,4.13063
2,4,4,1,1,0,1,1,1,0.010808704,3.79715
3,4,4,1,1,0,1,1,1,0.008227521,3.79842
4,4,4,1,1,0,1,1,1,0.005458034,4.91773
0,0,0,2,1,0,1,1,1,0.006768964,3.40449
1,0,0,2,1,0,1,1,1,0.00738406,3.41194
2,0,0,2,1,0,1,1,1,0.010378085,3.31199
3,0,0,2,1,0,1,1,1,0.007717896,3.17798
4,0,0,2,1,0,1,1,1,0.004818825,3.81391
0,1,0,2,1,0,1,1,1,0.00770205,3.86133
1,1,0,2,1,0,1,1,1,0.008228143,3.78469
2,1,0,2,1,0,1,1,1,0.011046475,3.5311
3,1,0,2,1,0,1,1,1,0.008366263,3.46887
4,1,0,2,1,0,1,1,1,0.005663842,4.48057
0,2,0,2,1,0,1,1,1,0.008483333,3.89302
1,2,0,2,1,0,1,1,1,0.00887877,3.78464
2,2,0,2,1,0,1,1,1,0.01140459,3.53395
3,2,0,2,1,0,1,1,1,0.00869281,3.47103
4,2,0,2,1,0,1,1,1,0.006455426,4.53918
0,3,0,2,1,0,1,1,1,0.008297654,3.87836
1,3,0,2,1,0,1,1,1,0.008681014,3.77935
2,3,0,2,1,0,1,1,1,0.011276966,3.5333
3,3,0,2,1,0,1,1,1,0.008473426,3.46507
4,3,0,2,1,0,1,1,1,0.006312428,4.52756
1,4,0,2,1,0,1,1,1,0.008159959,3.83576
2,4,0,2,1,0,1,1,1,0.011030989,3.55852
3,4,0,2,1,0,1,1,1,0.008425276,3.51318
4,4,0,2,1,0,1,1,1,0.005518465,4.54128
0,0,1,2,1,0,1,1,1,0.006193489,3.80846
1,0,1,2,1,0,1,1,1,0.006765567,3.77841
2,0,1,2,1,0,1,1,1,0.00942336,3.62649
3,0,1,2,1,0,1,1,1,0.006941969,3.5305
4,0,1,2,1,0,1,1,1,0.004490913,4.23872
0,1,1,2,1,0,1,1,1,0.007170745,4.25574
1,1,1,2,1,0,1,1,1,0.007676343,4.14503
2,1,1,2,1,0,1,1,1,0.010160738,3.84152
3,1,1,2,1,0,1,1,1,0.007618797,3.81569
0,2,1,2,1,0,1,1,1,0.007992354,4.29595
1,2,1,2,1,0,1,1,1,0.008367741,4.1401
2,2,1,2,1,0,1,1,1,0.010553996,3.84328
3,2,1,2,1,0,1,1,1,0.007965591,3.81994
4,2,1,2,1,0,1,1,1,0.006219339,4.94062
0,3,1,2,1,0,1,1,1,0.007805258,4.28016
1,3,1,2,1,0,1,1,1,0.008168479,4.1349
2,3,1,2,1,0,1,1,1,0.010422975,3.84262
3,3,1,2,1,0,1,1,1,0.007738227,3.81142
0,4,1,2,1,0,1,1,1,0.007020529,4.3088
1,4,1,2,1,0,1,1,1,0.00759594,4.19679
2,4,1,2,1,0,1,1,1,0.01013165,3.86852
3,4,1,2,1,0,1,1,1,0.007671378,3.8598
4,4,1,2,1,0,1,1,1,0.005215449,4.95906
0,0,2,2,1,0,1,1,1,0.005756684,4.39062
1,0,2,2,1,0,1,1,1,0.006377803,4.21321
3,0,2,2,1,0,1,1,1,0.006352147,3.95848
4,0,2,2,1,0,1,1,1,0.004320657,4.87097
0,1,2,2,1,0,1,1,1,0.006818556,4.83476
1,1,2,2,1,0,1,1,1,0.007360419,4.57305
2,1,2,2,1,0,1,1,1,0.009777309,4.14838
4,1,2,2,1,0,1,1,1,0.00526632,5.52665
0,2,2,2,1,0,1,1,1,0.007668203,4.8651
1,2,2,2,1,0,1,1,1,0.008096864,4.57101
2,2,2,2,1,0,1,1,1,0.010093061,4.14859
3,2,2,2,1,0,1,1,1,0.007478395,4.24307
4,2,2,2,1,0,1,1,1,0.006148162,5.54978
0,3,2,2,1,0,1,1,1,0.007489093,4.8491
1,3,2,2,1,0,1,1,1,0.007898062,4.56226
2,3,2,2,1,0,1,1,1,0.009960635,4.14937
3,3,2,2,1,0,1,1,1,0.007240481,4.23493
4,3,2,2,1,0,1,1,1,0.006010097,5.53795
0,4,2,2,1,0,1,1,1,0.006643089,4.87757
1,4,2,2,1,0,1,1,1,0.007259705,4.62592
2,4,2,2,1,0,1,1,1,0.009495747,4.18724
3,4,2,2,1,0,1,1,1,0.007149745,4.28321
0,0,3,2,1,0,1,1,1,0.006191781,3.76997
1,0,3,2,1,0,1,1,1,0.006781972,3.73477
2,0,3,2,1,0,1,1,1,0.009474973,3.57765
